case_id,activity,enable_time,start_time,end_time,resource
100,Assess loan risk,2025-06-30 14:55:00.000000+00:00,2025-06-30 14:55:00.000000+00:00,2025-06-30 15:24:10.000000+00:00,UnifiedResource_7
101,AML check,2025-06-30 14:55:00.000000+00:00,2025-06-30 14:55:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,UnifiedResource_1
101,Check credit history,2025-06-30 14:55:00.000000+00:00,2025-06-30 14:55:00.000000+00:00,2025-06-30 15:21:40.000000+00:00,UnifiedResource_10
101,Appraise property,2025-06-30 14:55:00.000000+00:00,2025-06-30 14:55:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,UnifiedResource_17
97,Cancel application,2025-06-30 14:59:10.000000+00:00,2025-06-30 14:59:10.000000+00:00,2025-06-30 15:19:10.000000+00:00,UnifiedResource_2
102,Check application form completeness,2025-06-30 15:00:00.000000+00:00,2025-06-30 15:00:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,UnifiedResource_9
99,AML check,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:46:40.000000+00:00,UnifiedResource_5
99,Appraise property,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:46:40.000000+00:00,UnifiedResource_3
99,Check credit history,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:16:40.000000+00:00,2025-06-30 15:43:20.000000+00:00,UnifiedResource_6
100,Design loan offer,2025-06-30 15:24:10.000000+00:00,2025-06-30 15:24:10.000000+00:00,2025-06-30 16:14:10.000000+00:00,UnifiedResource_8
101,Assess loan risk,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:54:10.000000+00:00,UnifiedResource_11
102,Appraise property,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,UnifiedResource_15
102,AML check,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,UnifiedResource_13
102,Check credit history,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:25:00.000000+00:00,2025-06-30 15:51:40.000000+00:00,UnifiedResource_4
103,Check application form completeness,2025-06-30 15:30:00.000000+00:00,2025-06-30 15:30:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,UnifiedResource_0
99,Assess loan risk,2025-06-30 15:46:40.000000+00:00,2025-06-30 15:46:40.000000+00:00,2025-06-30 16:15:50.000000+00:00,UnifiedResource_12
101,Reject application,2025-06-30 15:54:10.000000+00:00,2025-06-30 15:54:10.000000+00:00,2025-06-30 16:27:30.000000+00:00,UnifiedResource_18
102,Assess loan risk,2025-06-30 15:55:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,2025-06-30 16:24:10.000000+00:00,UnifiedResource_16
103,Appraise property,2025-06-30 15:55:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,2025-06-30 16:25:00.000000+00:00,UnifiedResource_14
103,Check credit history,2025-06-30 15:55:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,2025-06-30 16:21:40.000000+00:00,UnifiedResource_2
103,AML check,2025-06-30 15:55:00.000000+00:00,2025-06-30 15:55:00.000000+00:00,2025-06-30 16:25:00.000000+00:00,UnifiedResource_10
100,Approve loan offer,2025-06-30 16:14:10.000000+00:00,2025-06-30 16:14:10.000000+00:00,2025-06-30 16:29:10.000000+00:00,UnifiedResource_7
99,Design loan offer,2025-06-30 16:15:50.000000+00:00,2025-06-30 16:15:50.000000+00:00,2025-07-01 09:05:50.000000+00:00,UnifiedResource_1
102,Design loan offer,2025-06-30 16:24:10.000000+00:00,2025-06-30 16:24:10.000000+00:00,2025-07-01 09:14:10.000000+00:00,UnifiedResource_17
103,Assess loan risk,2025-06-30 16:25:00.000000+00:00,2025-06-30 16:25:00.000000+00:00,2025-06-30 16:54:10.000000+00:00,UnifiedResource_9
100,Cancel application,2025-06-30 16:29:10.000000+00:00,2025-06-30 16:29:10.000000+00:00,2025-06-30 16:49:10.000000+00:00,UnifiedResource_6
103,Reject application,2025-06-30 16:54:10.000000+00:00,2025-06-30 16:54:10.000000+00:00,2025-07-01 09:27:30.000000+00:00,UnifiedResource_5
104,Check application form completeness,2025-07-01 07:00:00.000000+00:00,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,UnifiedResource_3
105,Check application form completeness,2025-07-01 07:30:00.000000+00:00,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,UnifiedResource_4
106,Check application form completeness,2025-07-01 08:00:00.000000+00:00,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,UnifiedResource_11
107,Check application form completeness,2025-07-01 08:30:00.000000+00:00,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,UnifiedResource_15
108,Check application form completeness,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:00:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,UnifiedResource_13
99,Approve loan offer,2025-07-01 09:05:50.000000+00:00,2025-07-01 09:05:50.000000+00:00,2025-07-01 09:20:50.000000+00:00,UnifiedResource_0
102,Approve loan offer,2025-07-01 09:14:10.000000+00:00,2025-07-01 09:14:10.000000+00:00,2025-07-01 09:29:10.000000+00:00,UnifiedResource_8
99,Cancel application,2025-07-01 09:20:50.000000+00:00,2025-07-01 09:20:50.000000+00:00,2025-07-01 09:40:50.000000+00:00,UnifiedResource_12
104,Check credit history,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:51:40.000000+00:00,UnifiedResource_2
104,Appraise property,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_16
104,AML check,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_14
105,Check credit history,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:51:40.000000+00:00,UnifiedResource_10
105,AML check,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_18
105,Appraise property,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_7
106,AML check,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_6
106,Check credit history,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:51:40.000000+00:00,UnifiedResource_9
106,Appraise property,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_1
107,Check credit history,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:51:40.000000+00:00,UnifiedResource_17
107,Appraise property,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_0
107,AML check,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_3
108,AML check,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_4
108,Appraise property,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_11
108,Check credit history,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:25:00.000000+00:00,2025-07-01 09:51:40.000000+00:00,UnifiedResource_15
102,Cancel application,2025-07-01 09:29:10.000000+00:00,2025-07-01 09:29:10.000000+00:00,2025-07-01 09:49:10.000000+00:00,UnifiedResource_13
109,Check application form completeness,2025-07-01 09:30:00.000000+00:00,2025-07-01 09:30:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,UnifiedResource_5
104,Assess loan risk,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:24:10.000000+00:00,UnifiedResource_8
105,Assess loan risk,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:24:10.000000+00:00,UnifiedResource_12
106,Assess loan risk,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:24:10.000000+00:00,UnifiedResource_13
107,Assess loan risk,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:24:10.000000+00:00,UnifiedResource_2
108,Assess loan risk,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:24:10.000000+00:00,UnifiedResource_10
109,Check credit history,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:21:40.000000+00:00,UnifiedResource_9
109,Appraise property,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,UnifiedResource_17
109,AML check,2025-07-01 09:55:00.000000+00:00,2025-07-01 09:55:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,UnifiedResource_15
110,Check application form completeness,2025-07-01 10:00:00.000000+00:00,2025-07-01 10:00:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,UnifiedResource_16
104,Design loan offer,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:24:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,UnifiedResource_14
105,Design loan offer,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:24:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,UnifiedResource_18
106,Reject application,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:57:30.000000+00:00,UnifiedResource_7
107,Design loan offer,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:24:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,UnifiedResource_6
108,Design loan offer,2025-07-01 10:24:10.000000+00:00,2025-07-01 10:24:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,UnifiedResource_1
109,Assess loan risk,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:54:10.000000+00:00,UnifiedResource_0
110,Check credit history,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:51:40.000000+00:00,UnifiedResource_3
110,Appraise property,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,UnifiedResource_4
110,AML check,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:25:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,UnifiedResource_11
111,Check application form completeness,2025-07-01 10:30:00.000000+00:00,2025-07-01 10:30:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,UnifiedResource_5
109,Design loan offer,2025-07-01 10:54:10.000000+00:00,2025-07-01 10:54:10.000000+00:00,2025-07-01 11:44:10.000000+00:00,UnifiedResource_9
110,Assess loan risk,2025-07-01 10:55:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,2025-07-01 11:24:10.000000+00:00,UnifiedResource_8
111,Check credit history,2025-07-01 10:55:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,2025-07-01 11:21:40.000000+00:00,UnifiedResource_12
111,Appraise property,2025-07-01 10:55:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,UnifiedResource_13
111,AML check,2025-07-01 10:55:00.000000+00:00,2025-07-01 10:55:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,UnifiedResource_2
112,Check application form completeness,2025-07-01 11:00:00.000000+00:00,2025-07-01 11:00:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,UnifiedResource_10
104,Approve loan offer,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,UnifiedResource_17
105,Approve loan offer,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,UnifiedResource_15
107,Approve loan offer,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,UnifiedResource_16
108,Approve loan offer,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:14:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,UnifiedResource_3
110,Design loan offer,2025-07-01 11:24:10.000000+00:00,2025-07-01 11:24:10.000000+00:00,2025-07-01 12:14:10.000000+00:00,UnifiedResource_0
111,Assess loan risk,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:54:10.000000+00:00,UnifiedResource_4
112,Check credit history,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:51:40.000000+00:00,UnifiedResource_11
112,AML check,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,UnifiedResource_5
112,Appraise property,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:25:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,UnifiedResource_7
104,Cancel application,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:49:10.000000+00:00,UnifiedResource_14
105,Cancel application,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:49:10.000000+00:00,UnifiedResource_18
107,Cancel application,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:49:10.000000+00:00,UnifiedResource_6
108,Approve application,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:29:10.000000+00:00,2025-07-01 11:47:30.000000+00:00,UnifiedResource_1
113,Check application form completeness,2025-07-01 11:30:00.000000+00:00,2025-07-01 11:30:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,UnifiedResource_12
109,Approve loan offer,2025-07-01 11:44:10.000000+00:00,2025-07-01 11:44:10.000000+00:00,2025-07-01 11:59:10.000000+00:00,UnifiedResource_8
111,Design loan offer,2025-07-01 11:54:10.000000+00:00,2025-07-01 11:54:10.000000+00:00,2025-07-01 12:44:10.000000+00:00,UnifiedResource_13
112,Assess loan risk,2025-07-01 11:55:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,2025-07-01 12:24:10.000000+00:00,UnifiedResource_2
113,AML check,2025-07-01 11:55:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,UnifiedResource_10
113,Appraise property,2025-07-01 11:55:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,UnifiedResource_17
113,Check credit history,2025-07-01 11:55:00.000000+00:00,2025-07-01 11:55:00.000000+00:00,2025-07-01 12:21:40.000000+00:00,UnifiedResource_15
109,Cancel application,2025-07-01 11:59:10.000000+00:00,2025-07-01 11:59:10.000000+00:00,2025-07-01 12:19:10.000000+00:00,UnifiedResource_16
114,Check application form completeness,2025-07-01 12:00:00.000000+00:00,2025-07-01 12:00:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,UnifiedResource_3
110,Approve loan offer,2025-07-01 12:14:10.000000+00:00,2025-07-01 12:14:10.000000+00:00,2025-07-01 12:29:10.000000+00:00,UnifiedResource_9
112,Reject application,2025-07-01 12:24:10.000000+00:00,2025-07-01 12:24:10.000000+00:00,2025-07-01 12:57:30.000000+00:00,UnifiedResource_1
113,Assess loan risk,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:54:10.000000+00:00,UnifiedResource_14
114,Check credit history,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:51:40.000000+00:00,UnifiedResource_18
114,Appraise property,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:55:00.000000+00:00,UnifiedResource_6
114,AML check,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:25:00.000000+00:00,2025-07-01 12:55:00.000000+00:00,UnifiedResource_11
110,Cancel application,2025-07-01 12:29:10.000000+00:00,2025-07-01 12:29:10.000000+00:00,2025-07-01 12:49:10.000000+00:00,UnifiedResource_4
115,Check application form completeness,2025-07-01 12:30:00.000000+00:00,2025-07-01 12:30:00.000000+00:00,2025-07-01 12:55:00.000000+00:00,UnifiedResource_5
111,Approve loan offer,2025-07-01 12:44:10.000000+00:00,2025-07-01 12:44:10.000000+00:00,2025-07-01 12:59:10.000000+00:00,UnifiedResource_7
113,Design loan offer,2025-07-01 12:54:10.000000+00:00,2025-07-01 12:54:10.000000+00:00,2025-07-01 13:44:10.000000+00:00,UnifiedResource_12
114,Assess loan risk,2025-07-01 12:55:00.000000+00:00,2025-07-01 12:55:00.000000+00:00,2025-07-01 13:24:10.000000+00:00,UnifiedResource_8
115,Return application back to applicant,2025-07-01 12:55:00.000000+00:00,2025-07-01 12:55:00.000000+00:00,2025-07-01 13:36:40.000000+00:00,UnifiedResource_0
111,Cancel application,2025-07-01 12:59:10.000000+00:00,2025-07-01 12:59:10.000000+00:00,2025-07-01 13:19:10.000000+00:00,UnifiedResource_16
116,Check application form completeness,2025-07-01 13:00:00.000000+00:00,2025-07-01 13:00:00.000000+00:00,2025-07-01 13:25:00.000000+00:00,UnifiedResource_15
114,Reject application,2025-07-01 13:24:10.000000+00:00,2025-07-01 13:24:10.000000+00:00,2025-07-01 13:57:30.000000+00:00,UnifiedResource_2
116,AML check,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,UnifiedResource_10
116,Check credit history,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:51:40.000000+00:00,UnifiedResource_17
116,Appraise property,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:25:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,UnifiedResource_3
117,Check application form completeness,2025-07-01 13:30:00.000000+00:00,2025-07-01 13:30:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,UnifiedResource_9
115,Applicant completes form,2025-07-01 13:36:40.000000+00:00,2025-07-01 13:36:40.000000+00:00,2025-07-01 13:51:40.000000+00:00,UnifiedResource_13
113,Approve loan offer,2025-07-01 13:44:10.000000+00:00,2025-07-01 13:44:10.000000+00:00,2025-07-01 13:59:10.000000+00:00,UnifiedResource_4
115,Check application form completeness,2025-07-01 13:51:40.000000+00:00,2025-07-01 13:51:40.000000+00:00,2025-07-01 14:16:40.000000+00:00,UnifiedResource_18
116,Assess loan risk,2025-07-01 13:55:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,2025-07-01 14:24:10.000000+00:00,UnifiedResource_14
117,AML check,2025-07-01 13:55:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,UnifiedResource_6
117,Check credit history,2025-07-01 13:55:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,2025-07-01 14:21:40.000000+00:00,UnifiedResource_11
117,Appraise property,2025-07-01 13:55:00.000000+00:00,2025-07-01 13:55:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,UnifiedResource_5
113,Approve application,2025-07-01 13:59:10.000000+00:00,2025-07-01 13:59:10.000000+00:00,2025-07-01 14:17:30.000000+00:00,UnifiedResource_1
118,Check application form completeness,2025-07-01 14:00:00.000000+00:00,2025-07-01 14:00:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,UnifiedResource_7
115,Appraise property,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:46:40.000000+00:00,UnifiedResource_16
115,Check credit history,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:43:20.000000+00:00,UnifiedResource_8
115,AML check,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:16:40.000000+00:00,2025-07-01 14:46:40.000000+00:00,UnifiedResource_15
116,Reject application,2025-07-01 14:24:10.000000+00:00,2025-07-01 14:24:10.000000+00:00,2025-07-01 14:57:30.000000+00:00,UnifiedResource_0
117,Assess loan risk,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:54:10.000000+00:00,UnifiedResource_12
118,AML check,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:55:00.000000+00:00,UnifiedResource_17
118,Appraise property,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:55:00.000000+00:00,UnifiedResource_13
118,Check credit history,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:25:00.000000+00:00,2025-07-01 14:51:40.000000+00:00,UnifiedResource_10
119,Check application form completeness,2025-07-01 14:30:00.000000+00:00,2025-07-01 14:30:00.000000+00:00,2025-07-01 14:55:00.000000+00:00,UnifiedResource_3
115,Assess loan risk,2025-07-01 14:46:40.000000+00:00,2025-07-01 14:46:40.000000+00:00,2025-07-01 15:15:50.000000+00:00,UnifiedResource_9
117,Reject application,2025-07-01 14:54:10.000000+00:00,2025-07-01 14:54:10.000000+00:00,2025-07-01 15:27:30.000000+00:00,UnifiedResource_2
118,Assess loan risk,2025-07-01 14:55:00.000000+00:00,2025-07-01 14:55:00.000000+00:00,2025-07-01 15:24:10.000000+00:00,UnifiedResource_4
119,AML check,2025-07-01 14:55:00.000000+00:00,2025-07-01 14:55:00.000000+00:00,2025-07-01 15:25:00.000000+00:00,UnifiedResource_18
